id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
5etv954o8n,2011-09-18,20110918232657,,FEMALE,26.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
fumlmdl8hh,2011-09-18,20110918233855,,FEMALE,51.0,facebook,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
q9qerfuqxc,2011-09-18,20110918235101,2011-09-19,FEMALE,35.0,basic,3,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
x31oq1uu2c,2011-09-19,20110919002213,2011-11-10,FEMALE,42.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,GB
mxdrt2k8k1,2011-09-19,20110919004211,2011-09-21,-unknown-,,basic,2,en,content,google,untracked,Web,Windows Desktop,IE,IT
981aqfyh13,2011-09-19,20110919004342,2011-11-13,FEMALE,65.0,facebook,3,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
trfdvagstq,2011-09-19,20110919005048,,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
u8l7ngfbwu,2011-09-19,20110919005529,2012-08-17,MALE,34.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,CA
4izfdls6uf,2011-09-19,20110919021727,,MALE,26.0,facebook,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
id9ardg0ic,2011-09-19,20110919024055,,-unknown-,,basic,1,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zix8ihwcpa,2011-09-19,20110919024738,,MALE,,basic,1,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
mmqh7zv3of,2011-09-19,20110919034329,,MALE,38.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
cea9uqmew0,2011-09-19,20110919044216,,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPad,-unknown-,NDF
g1so7mn1ry,2011-09-19,20110919044637,,FEMALE,32.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
gcwukcwheg,2011-09-19,20110919044855,2011-09-19,-unknown-,35.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
5nsl9ydjlp,2011-09-19,20110919045923,,-unknown-,48.0,basic,3,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,NDF
4zkb4kx17r,2011-09-19,20110919051237,2012-02-11,-unknown-,33.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,CA
o0gv8v2lon,2011-09-19,20110919051648,,FEMALE,26.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
36ozxyjrns,2011-09-19,20110919052121,2012-05-08,FEMALE,31.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,IT
2t182i1jbj,2011-09-19,20110919062516,,FEMALE,34.0,facebook,0,en,seo,google,linked,Web,iPhone,Mobile Safari,NDF
rwvi6sehfr,2011-09-19,20110919072740,,MALE,35.0,facebook,0,de,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
xgqqmyqqzo,2011-09-19,20110919080209,,FEMALE,36.0,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
i197156o28,2011-09-19,20110919080654,2011-09-20,-unknown-,18.0,basic,2,en,seo,google,linked,Web,iPhone,Mobile Safari,US
acjfp2z0c4,2011-09-19,20110919083420,,FEMALE,38.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NDF
qa8w9nkfz6,2011-09-19,20110919083907,,-unknown-,,basic,2,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
gp14ce8ukg,2011-09-19,20110919084625,2011-09-28,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
06ehqh3phj,2011-09-19,20110919110131,2011-10-03,FEMALE,25.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,PT
1uvmrljr18,2011-09-19,20110919145141,,MALE,30.0,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
yd1z9him4m,2011-09-19,20110919152439,,-unknown-,30.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
u8yazmqb99,2011-09-19,20110919154427,2011-11-30,MALE,59.0,basic,3,en,sem-brand,google,untracked,Web,Windows Desktop,IE,DE
e7pkeqi6p6,2011-09-19,20110919155716,2011-09-20,MALE,41.0,facebook,3,en,direct,direct,untracked,Web,iPhone,-unknown-,US
meahzoqnge,2011-09-19,20110919161353,,FEMALE,32.0,basic,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
wbjwp265mi,2011-09-19,20110919164713,2011-09-24,-unknown-,57.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
0a2h5rol8k,2011-09-19,20110919164822,,FEMALE,27.0,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,NDF
73u0xatwkr,2011-09-19,20110919165142,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
0fyte8j13j,2011-09-19,20110919165434,,MALE,42.0,facebook,2,en,other,craigslist,linked,Web,iPhone,Mobile Safari,NDF
ph3vvqa5td,2011-09-19,20110919165536,2011-10-04,FEMALE,33.0,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
bupm096gse,2011-09-19,20110919165708,,FEMALE,60.0,basic,0,en,remarketing,google,untracked,Web,iPhone,-unknown-,NDF
x785pdo015,2011-09-19,20110919170421,,FEMALE,43.0,facebook,2,en,other,other,untracked,Web,iPad,Mobile Safari,NDF
gi35iuflbr,2011-09-19,20110919170649,2011-09-21,MALE,47.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
s11sw77nrh,2011-09-19,20110919171524,2011-09-21,FEMALE,37.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB
dm4q6xnlhx,2011-09-19,20110919173404,,-unknown-,,basic,2,en,other,other,untracked,Web,iPhone,-unknown-,NDF
br23dl0eho,2011-09-19,20110919180246,2011-09-19,MALE,29.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
gvcowfsbuj,2011-09-19,20110919180755,2012-07-20,FEMALE,33.0,facebook,0,en,sem-non-brand,google,untracked,Web,Android Phone,Android Browser,ES
fvkqswuzb6,2011-09-19,20110919182252,2011-09-24,MALE,43.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
40ans3036o,2011-09-19,20110919184447,,-unknown-,,basic,0,en,direct,direct,omg,Web,Android Tablet,IE,NDF
ns53r3kfk3,2011-09-19,20110919184610,,FEMALE,25.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
qs5u0120r5,2011-09-19,20110919185331,,MALE,46.0,basic,1,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
xn7sbe0dpw,2011-09-19,20110919185653,,MALE,30.0,facebook,2,en,other,other,untracked,Web,Mac Desktop,Safari,NDF
pyw4uvk8xm,2011-09-19,20110919185931,2012-06-19,FEMALE,44.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
0c0tan4q0o,2011-09-19,20110919190633,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
298c5283ug,2011-09-19,20110919191017,,MALE,26.0,facebook,2,en,other,other,,Web,Other/Unknown,-unknown-,NDF
uxb79llrnl,2011-09-19,20110919194045,2011-09-20,MALE,,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
xljyp5s907,2011-09-19,20110919194119,2012-09-07,MALE,44.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
at671qxxnt,2011-09-19,20110919194148,,MALE,31.0,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
qgaaog10lw,2011-09-19,20110919194341,,MALE,30.0,facebook,2,en,other,other,linked,Web,iPhone,Mobile Safari,NDF
i0ilbwyyro,2011-09-19,20110919194740,,MALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
xyyu7ywczu,2011-09-19,20110919201239,,MALE,54.0,facebook,2,en,other,other,untracked,Web,iPhone,Mobile Safari,NDF
nfvp0y2ykx,2011-09-19,20110919202143,,FEMALE,30.0,facebook,0,en,seo,google,omg,Web,Android Phone,Chrome Mobile,NDF
c8l862jyss,2011-09-19,20110919204505,,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
hsx84ax0kd,2011-09-19,20110919205234,2011-09-23,MALE,30.0,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ev7ps894ih,2011-09-19,20110919205718,,FEMALE,25.0,facebook,3,ru,other,craigslist,linked,Web,Android Phone,Chrome Mobile,NDF
6xi196wrai,2011-09-19,20110919210957,2011-12-28,MALE,33.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
j0sbjub60d,2011-09-19,20110919211454,,-unknown-,,basic,2,en,sem-non-brand,vast,untracked,Web,Mac Desktop,Firefox,NDF
iil8k7f05e,2011-09-19,20110919212355,,MALE,53.0,facebook,0,en,content,facebook,untracked,Web,Mac Desktop,Safari,NDF
nllqj6k9o9,2011-09-19,20110919221032,,-unknown-,,basic,1,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
crlbecu0k8,2011-09-19,20110919221248,2011-09-20,FEMALE,35.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
5kcrkt0krg,2011-09-19,20110919221300,2011-09-20,FEMALE,47.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US
yz1cu33blx,2011-09-19,20110919222118,,MALE,57.0,facebook,2,en,other,other,linked,Web,Windows Desktop,IE,NDF
6sy1db5uxt,2011-09-19,20110919222147,,MALE,46.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
9navw2gsaw,2011-09-19,20110919222632,2011-09-19,-unknown-,38.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
nkhlccc61t,2011-09-19,20110919222915,2011-09-20,MALE,30.0,facebook,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
up34h1nwpn,2011-09-19,20110919223431,,-unknown-,,basic,2,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
7fqnpy6d88,2011-09-19,20110919223745,,MALE,23.0,facebook,2,en,other,other,marketing,Web,iPad,Mobile Safari,NDF
9jkae3l730,2011-09-19,20110919225716,,FEMALE,81.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
mztqdfjz76,2011-09-19,20110919230051,,-unknown-,,basic,0,en,seo,google,untracked,Web,iPhone,-unknown-,NDF
ps130rxqxq,2011-09-19,20110919230531,2011-09-30,-unknown-,,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
g96hyu06f1,2011-09-19,20110919231831,2011-09-20,MALE,31.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
9t4vmz505x,2011-09-19,20110919232311,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
y9zjiuc7pi,2011-09-19,20110919232538,,MALE,21.0,facebook,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
cfwroz600b,2011-09-19,20110919232826,,-unknown-,,basic,1,en,content,facebook,linked,Web,iPad,Mobile Safari,NDF
fos94ndzli,2011-09-19,20110919233407,,-unknown-,,basic,3,en,direct,direct,untracked,Web,Android Phone,-unknown-,NDF
3b3acj4w6o,2011-09-19,20110919233533,2012-08-28,-unknown-,,basic,1,en,seo,google,untracked,Web,Mac Desktop,Chrome,NL
x41m2tcy3g,2011-09-19,20110919233824,2011-09-20,FEMALE,36.0,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
5t7oix3135,2011-09-19,20110919234200,2011-09-25,FEMALE,29.0,basic,0,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,ES
fhg6gob4uz,2011-09-19,20110919235623,,FEMALE,33.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
o4hfrwp69q,2011-09-19,20110919235629,,MALE,31.0,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
nakgj1nhfm,2011-09-20,20110920001554,2011-09-20,FEMALE,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
dlqnhk7cdb,2011-09-20,20110920003544,2011-11-08,FEMALE,32.0,facebook,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,US
lynmax1itb,2011-09-20,20110920005615,2011-09-26,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
k2q62g299m,2011-09-20,20110920010539,,MALE,39.0,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
5ng8lz6akr,2011-09-20,20110920010902,2011-09-20,MALE,27.0,facebook,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US
q1rrkn5sar,2011-09-20,20110920011616,,FEMALE,31.0,facebook,0,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
lwqhliz5qp,2011-09-20,20110920013008,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
1lzdle32lb,2011-09-20,20110920013712,,FEMALE,82.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
u3t5o4avu7,2011-09-20,20110920021252,,MALE,35.0,facebook,0,en,sem-brand,bing,untracked,Web,Windows Desktop,Firefox,NDF
wssx890ofl,2011-09-20,20110920021638,2011-10-10,MALE,35.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
euru4slb5h,2011-09-20,20110920030533,2012-02-16,FEMALE,56.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,Firefox,US
6rfrv0tiaq,2011-09-20,20110920032241,2011-09-29,FEMALE,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
ish33m8a3c,2011-09-20,20110920033458,2011-09-22,FEMALE,26.0,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
84u6am62hr,2011-09-20,20110920034754,2011-10-01,FEMALE,26.0,facebook,3,en,other,craigslist,untracked,Web,Android Phone,Android Browser,US
h1rckgtqhj,2011-09-20,20110920035028,2011-09-22,-unknown-,,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,US
aowqweb312,2011-09-20,20110920040842,,MALE,35.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
fdbgyjxtl9,2011-09-20,20110920041026,,FEMALE,26.0,facebook,2,de,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
0sfqhld2xe,2011-09-20,20110920041252,,MALE,23.0,basic,3,zh,direct,direct,omg,Web,Mac Desktop,Safari,NDF
vjeaklwm21,2011-09-20,20110920041729,2011-09-20,FEMALE,44.0,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
wjrzlttctr,2011-09-20,20110920044041,2011-11-23,MALE,26.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
khlz6ts5uc,2011-09-20,20110920044405,2011-09-21,-unknown-,19.0,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
8v6ox7a8u2,2011-09-20,20110920045904,2011-12-31,FEMALE,35.0,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
73fq206ssc,2011-09-20,20110920050806,2011-09-21,FEMALE,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
2rg4t1bzls,2011-09-20,20110920052238,2011-09-22,MALE,29.0,basic,2,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
7q934m3qd2,2011-09-20,20110920052700,2011-09-22,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
zh0zlga4kz,2011-09-20,20110920053355,,MALE,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
ew755w0wvj,2011-09-20,20110920055120,,-unknown-,,basic,2,en,sem-brand,bing,linked,Web,Windows Desktop,Chrome,NDF
llhnsq6usp,2011-09-20,20110920055516,,MALE,26.0,facebook,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
cdepu5x6b2,2011-09-20,20110920062114,,MALE,37.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
ej9lr3yc4a,2011-09-20,20110920062459,,FEMALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
ceyl85cond,2011-09-20,20110920065126,,MALE,36.0,facebook,3,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
l7wat838w4,2011-09-20,20110920072913,2011-09-21,-unknown-,18.0,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
eozhkf4h1c,2011-09-20,20110920081406,2011-09-22,-unknown-,,basic,2,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
wjmd8zb34m,2011-09-20,20110920082222,,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
91k7181sjj,2011-09-20,20110920094648,,MALE,52.0,basic,3,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
icb5k8f202,2011-09-20,20110920110750,,MALE,43.0,facebook,0,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
9md5ygyn0t,2011-09-20,20110920131004,2011-09-28,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
p48a1tcnvy,2011-09-20,20110920134628,,FEMALE,64.0,facebook,0,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
slasyha7v8,2011-09-20,20110920145919,,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
w2r5slc7q5,2011-09-20,20110920155734,,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
bcq2rfryof,2011-09-20,20110920160429,2011-09-27,MALE,38.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
dgcje6z7hb,2011-09-20,20110920160502,2011-09-22,FEMALE,35.0,facebook,2,en,direct,direct,linked,Web,iPad,Mobile Safari,US
sz1zcwzriy,2011-09-20,20110920161921,,FEMALE,37.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
cuqg6bnsb6,2011-09-20,20110920162315,2011-09-20,MALE,48.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
sfysewiikv,2011-09-20,20110920174859,2011-09-24,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
3bnug0qa35,2011-09-20,20110920175452,2011-10-04,FEMALE,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
g7hicsrzx5,2011-09-20,20110920180053,,-unknown-,,basic,0,en,seo,google,untracked,Web,Windows Desktop,Firefox,NDF
66mubmvjts,2011-09-20,20110920180654,2011-09-20,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,US
42ooa0tveq,2011-09-20,20110920181611,2011-10-01,MALE,37.0,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,other
dt8ph3f8ax,2011-09-20,20110920183123,,MALE,28.0,facebook,0,ru,direct,direct,,Web,Other/Unknown,-unknown-,NDF
3u56qkqvpp,2011-09-20,20110920192915,,FEMALE,29.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
p97bcgee8g,2011-09-20,20110920195036,2011-10-02,MALE,32.0,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,ES
xdlcjwpf1o,2011-09-20,20110920201141,2011-09-24,MALE,2014.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
stu2x131ke,2011-09-20,20110920201449,2011-09-20,MALE,2014.0,basic,3,en,seo,google,untracked,Web,Mac Desktop,Safari,US
2t55u8pbhp,2011-09-20,20110920203103,,-unknown-,,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
kyxqh77ap5,2011-09-20,20110920203631,,FEMALE,28.0,basic,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
wlaevynvkc,2011-09-20,20110920204148,2011-09-22,FEMALE,,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
u0wyx5lfcc,2011-09-20,20110920210332,2011-09-22,MALE,38.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
qk4hwk07b0,2011-09-20,20110920211209,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
lujz44z0i7,2011-09-20,20110920214210,2012-05-05,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES
w9evp5k3ib,2011-09-20,20110920215500,,MALE,34.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
d7dgkkpj16,2011-09-20,20110920220214,2011-09-21,FEMALE,48.0,basic,3,en,direct,direct,omg,Web,Mac Desktop,Safari,FR
bh4aik8yk3,2011-09-20,20110920220548,,MALE,39.0,basic,1,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
nk0hxi0xr7,2011-09-20,20110920220603,2011-09-23,-unknown-,,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,other
ensynw277q,2011-09-20,20110920221755,,MALE,35.0,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
9iuubpit8o,2011-09-20,20110920222012,,MALE,23.0,basic,2,en,remarketing,google,linked,Web,Mac Desktop,Firefox,NDF
g8hjmfmxy3,2011-09-20,20110920233844,,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
12fih1qu4x,2011-09-20,20110920234005,2012-05-05,FEMALE,71.0,basic,2,en,sem-brand,google,linked,Web,Mac Desktop,Safari,GB
cf7gawbk8h,2011-09-21,20110921001223,2011-09-22,FEMALE,57.0,basic,3,en,content,google,untracked,Web,Windows Desktop,IE,IT
cxba1zkzg1,2011-09-21,20110921001311,2011-09-21,MALE,27.0,basic,2,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
6ws2rn1fob,2011-09-21,20110921002334,,FEMALE,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
fwshqtr53i,2011-09-21,20110921013149,,-unknown-,,basic,1,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
issd6sn50c,2011-09-21,20110921014004,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
tj1ssx0sy6,2011-09-21,20110921014142,,MALE,24.0,facebook,0,en,other,other,linked,Web,Windows Desktop,Chrome,NDF
krmdppwebv,2011-09-21,20110921015851,,-unknown-,,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
at20pesi18,2011-09-21,20110921022552,2012-08-07,FEMALE,69.0,facebook,3,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
r7w5gegbql,2011-09-21,20110921023634,2011-09-22,MALE,37.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
rfgo1nwzc4,2011-09-21,20110921024228,2011-09-24,-unknown-,38.0,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
qhf3le5pt2,2011-09-21,20110921025012,2011-09-21,FEMALE,32.0,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
q6zfr3bk4n,2011-09-21,20110921032413,2011-09-23,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
kj77p8ub64,2011-09-21,20110921032443,2011-11-01,FEMALE,32.0,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,IE,US
vu2f8h20fr,2011-09-21,20110921034850,2011-09-22,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,IT
gz0ghhub23,2011-09-21,20110921035508,,-unknown-,,basic,3,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
jlx4qdzcxf,2011-09-21,20110921035705,2011-09-21,FEMALE,29.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
uwk4zemk3t,2011-09-21,20110921041305,2011-09-23,-unknown-,33.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
qpk2s70p83,2011-09-21,20110921043302,2011-09-24,FEMALE,44.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
ecc3xh5mkg,2011-09-21,20110921060121,,MALE,60.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,IE,NDF
u6bl9ihg7l,2011-09-21,20110921062422,2011-12-15,MALE,29.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
yrobnbkj2d,2011-09-21,20110921065527,,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,NDF
b3gyxmygdc,2011-09-21,20110921070746,2011-09-22,MALE,50.0,basic,2,en,seo,google,untracked,Web,Mac Desktop,Safari,US
4o43rkf7y0,2011-09-21,20110921074551,,MALE,33.0,facebook,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
7km9cylsfk,2011-09-21,20110921080959,,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
f0b5abk2jn,2011-09-21,20110921082836,,MALE,35.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
5h1ir161n4,2011-09-21,20110921090124,,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
p3h003th5m,2011-09-21,20110921101528,2011-09-23,MALE,35.0,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
iac71pev50,2011-09-21,20110921132746,,FEMALE,28.0,facebook,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
dbbng33hh2,2011-09-21,20110921144350,2011-09-22,-unknown-,31.0,basic,2,zh,content,google,untracked,Web,Mac Desktop,Chrome,US
ecw2mhqku9,2011-09-21,20110921145050,2011-09-21,MALE,,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,US
qh9uulribz,2011-09-21,20110921152640,2011-10-02,FEMALE,41.0,facebook,0,fr,sem-brand,google,linked,Web,Mac Desktop,Firefox,US
3sn2xvwidt,2011-09-21,20110921160234,,MALE,30.0,facebook,2,en,seo,google,untracked,Web,iPhone,Mobile Safari,NDF
qywfh7wn4h,2011-09-21,20110921161115,,MALE,36.0,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
zhzxnt1t6v,2011-09-21,20110921161259,,FEMALE,31.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,NDF
6wqjyg1ebg,2011-09-21,20110921163748,2011-09-21,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
